        MR         R2
 5.384E+02  9.244E-02
 3.940E+02  6.354E-02
 6.059E+02  5.488E-02
 4.950E+02  1.730E-02
 5.764E+02  2.592E-02
 1.127E+03  2.742E-02
 5.324E+02  6.957E-02
 1.012E+03  1.796E-02
 5.052E+02  4.865E-02
 1.082E+03  1.787E-02
 2.049E+03  6.334E-03
 3.288E+02  3.383E-01
 1.061E+03  1.085E-02
 7.182E+02  1.268E-01
 4.110E+02  2.464E-02
 6.813E+02  2.810E-02
 4.953E+02  3.751E-02
 6.637E+02  3.196E-02
 4.566E+02  6.397E-02
 6.203E+02  1.416E-02
 5.766E+02  2.237E-01
 5.571E+02  4.169E-02
 4.988E+02  4.819E-02
 5.025E+02  3.338E-02
 5.823E+02  1.461E-01
 1.120E+03  2.025E-02
 3.147E+02  2.458E-02
 1.123E+03  1.131E-02
 4.988E+02  8.887E-03
 4.511E+02  8.224E-02
 9.756E+02  2.438E-03
 7.895E+02  1.903E-02
 4.996E+02  2.908E-02
 5.384E+02  3.584E-02
 5.902E+02  3.090E-02
 5.588E+02  2.965E-02
 3.573E+02  9.350E-02
 1.034E+03  2.395E-03
 2.484E+03  7.853E-04
 6.111E+02  3.310E-02
 9.043E+02  5.255E-03
 5.054E+02  2.266E-02
 9.774E+02  2.768E-02
 4.766E+02  1.685E-02
 6.988E+02  4.514E-02
 4.529E+02  8.173E-03
 5.353E+02  1.142E-02
 6.556E+02  7.191E-02
 1.380E+03  9.486E-03
 6.402E+02  5.208E-03
 3.141E+02  3.432E-01
 4.607E+02  1.094E-02
 5.930E+02  5.945E-02
 1.234E+03  3.460E-03
 1.091E+03  2.785E-02
 5.205E+02  4.683E-02
 6.392E+02  1.972E-02
 1.309E+03  1.731E-03
 1.145E+03  3.927E-02
 3.923E+02  6.408E-02
 4.414E+02  6.921E-02
 7.265E+02  7.338E-03
 1.257E+03  1.381E-02
 5.539E+02  5.649E-02
 7.422E+02  1.937E-02
 6.336E+02  4.341E-02
 1.391E+03  6.740E-04
 3.170E+02  1.639E-01
 5.764E+02  5.160E-02
 3.713E+02  1.884E-02
 5.170E+02  9.584E-02
 9.167E+02  5.641E-02
 7.467E+02  3.795E-02
 9.576E+02  4.909E-03
 4.369E+02  4.169E-02
 6.736E+02  3.731E-02
 1.103E+03  2.263E-03
 3.028E+02  2.035E-01
 7.003E+02  6.752E-03
 5.576E+02  3.087E-01
 5.903E+02  3.905E-02
 7.819E+02  1.645E-02
 2.175E+03  6.880E-03
 5.071E+02  2.534E-02
 4.395E+02  1.546E-02
 1.025E+03  3.210E-02
 5.887E+02  5.622E-02
 6.823E+02  1.889E-02
 4.413E+02  2.426E-03
 5.442E+02  3.758E-02
 8.928E+02  5.208E-03
 6.739E+02  1.078E-01
 5.479E+02  4.686E-02
 4.178E+02  8.594E-02
 7.983E+02  4.598E-02
 7.752E+02  4.614E-02
 4.476E+02  1.060E-01
 6.976E+02  3.623E-02
 1.000E+03  1.126E-02
 6.951E+02  3.138E-02
 1.148E+03  7.869E-03
 6.320E+02  9.740E-02
 4.231E+02  3.865E-02
 7.083E+02  4.674E-02
 1.111E+03  2.868E-02
 8.493E+02  3.201E-02
 4.686E+02  8.385E-02
 7.294E+02  3.179E-02
 3.302E+02  6.647E-02
 5.739E+02  1.110E-01
 5.931E+02  8.153E-02
 4.852E+02  2.637E-02
 7.056E+02  6.300E-02
 6.770E+02  3.388E-02
 5.752E+02  3.089E-02
 4.627E+02  1.004E-02
 1.149E+03  1.073E-02
 4.462E+02  2.139E-02
 4.641E+02  1.631E-01
 8.668E+02  1.802E-03
 5.170E+02  2.966E-02
 1.344E+03  1.678E-02
 4.895E+02  3.381E-02
 6.889E+02  5.043E-02
 4.902E+02  1.747E-02
 7.107E+02  6.305E-03
 2.106E+03  3.295E-03
 8.196E+02  4.116E-03
 8.431E+02  5.120E-02
 1.024E+03  1.941E-02
 4.224E+02  6.218E-02
 6.202E+02  2.746E-03
 3.803E+02  7.982E-02
 4.139E+02  1.107E-01
 6.237E+02  3.465E-02
 2.724E+02  6.659E-01
 4.916E+02  4.238E-02
 4.822E+02  3.957E-02
 6.001E+02  3.029E-02
 5.748E+02  2.123E-02
 4.279E+02  1.201E-01
 6.614E+02  3.400E-02
 4.187E+02  5.431E-02
 5.643E+02  1.634E-02
 1.276E+03  1.446E-02
 4.958E+02  6.364E-02
 4.320E+02  5.928E-02
 7.349E+02  2.580E-02
 4.067E+02  7.695E-02
 7.097E+02  3.101E-02
 6.839E+02  5.152E-02
 6.008E+02  6.918E-02
 4.082E+02  4.658E-02
 3.969E+02  3.065E-01
 5.430E+02  1.064E-01
 5.270E+02  5.796E-02
 8.972E+02  2.311E-02
 6.270E+02  1.595E-02
 4.462E+02  7.308E-02
 7.426E+02  9.095E-03
 7.607E+02  7.923E-03
 1.105E+03  1.572E-02
 7.153E+02  2.368E-02
 6.199E+02  1.891E-02
 5.355E+02  2.656E-02
 5.204E+02  9.606E-02
 6.573E+02  2.074E-02
 4.183E+02  1.160E-01
 7.491E+02  4.053E-02
 5.181E+02  3.700E-02
 5.592E+02  2.184E-02
 5.307E+02  1.613E-01
 1.209E+03  1.178E-02
 3.304E+02  2.572E-01
 3.834E+02  3.514E-02
 5.918E+02  8.693E-02
 7.563E+02  3.803E-02
 7.886E+02  2.568E-02
 4.365E+02  9.595E-03
 7.043E+02  8.336E-03
 6.036E+02  2.612E-02
 5.871E+02  2.500E-03
 5.320E+02  5.736E-02
 1.265E+03  5.473E-03
 5.892E+02  5.155E-02
 9.763E+02  2.014E-03
 5.646E+02  2.911E-02
 5.191E+02  1.022E-01
 3.911E+02  2.933E-01
 4.771E+02  6.253E-02
 8.596E+02  2.273E-02
 6.542E+02  4.908E-02
 7.036E+02  8.552E-02
 5.274E+02  3.106E-02
 4.590E+02  3.681E-02
 1.560E+03  6.318E-03
 8.427E+02  1.808E-02
 5.331E+02  1.731E-01
 1.625E+03  2.753E-02
 9.570E+02  2.288E-01
 7.940E+02  3.440E-02
 4.179E+02  2.472E-01
 5.861E+02  2.266E-02
 1.249E+03  6.350E-03
 6.136E+02  1.601E-02
 1.355E+03  1.259E-02
 6.305E+02  1.407E-01
 1.389E+03  1.242E-02
 5.515E+02  2.519E-02
 1.092E+03  2.047E-02
 1.405E+03  7.725E-03
 6.615E+02  1.750E-02
 6.429E+02  9.569E-03
 1.216E+03  2.646E-02
 1.494E+03  9.613E-03
 5.590E+02  4.719E-02
 1.397E+03  5.873E-03
 1.191E+03  2.834E-02
 4.319E+02  6.962E-02
 4.035E+02  1.230E-01
 7.979E+02  2.120E-02
 7.862E+02  1.351E-01
 9.331E+02  1.738E-02
 6.403E+02  4.670E-02
 1.754E+03  7.005E-03
 4.726E+02  2.278E-02
 7.040E+02  7.255E-03
 8.985E+02  9.933E-03
 6.527E+02  3.806E-02
 4.517E+02  3.533E-02
 6.000E+02  2.230E-03
 6.382E+02  7.915E-02
 3.670E+02  3.238E-01
 6.214E+02  1.805E-02
 6.762E+02  5.644E-03
 7.480E+02  1.749E-02
 6.160E+02  9.004E-02
 5.216E+02  4.407E-02
 9.469E+02  3.934E-02
 3.802E+02  5.663E-02
 6.969E+02  1.411E-02
 1.259E+03  1.354E-02
 8.739E+02  7.680E-02
 6.562E+02  1.766E-02
 2.828E+02  1.140E-01
 1.059E+03  6.823E-02
 1.148E+03  2.557E-02
 1.174E+03  6.898E-03
 5.147E+02  2.770E-02
 6.579E+02  2.216E-02
 7.623E+02  3.629E-02
 5.621E+02  2.122E-01
 1.209E+03  7.290E-03
 3.871E+02  1.247E-01
 3.738E+02  1.526E-01
 1.228E+03  1.198E-02
 5.092E+02  6.881E-02
 3.840E+02  1.491E-01
 3.722E+02  4.926E-01
 6.604E+02  5.883E-02
 8.058E+02  2.406E-02
 4.402E+02  3.556E-01
 4.947E+02  5.022E-02
